Author_id	Name
1224	Barbara Quick
1225	Barbara Rainey
1226	Barbara Robinette Moss
1227	Barbara Robinson
1228	Barbara Rowley
1229	Barbara Samuel
1230	Barbara Savage
1231	Barbara Seranella
1232	Barbara Seuling
1233	Barbara Sher
1234	Barbara Siebel Thomas
1235	Barbara Sirges
1236	Barbara Smith
1237	Barbara Stanny
1238	Barbara Taylor Bradford
1239	Barbara Vine
1240	Barbara W. Tuchman
1241	Barbara Watson
1242	Barbara Wood
1243	Barbara Woodhouse
1244	Barclay
1245	Barclay Shaw
1246	Bari Wood
1247	Barnabas Kindersley
1248	Barney Leason
1249	Barnie F. Winkelman
1250	Baroness Orczy
1251	Barracl
1252	Barrett
1253	Barrett Tillman
1254	Barrie Dolnick
1255	Barrie Levy
1256	Barrie Thorpe
1257	Barron's
1258	Barrons Educational Series
1259	Barry Buzan
1260	Barry Clifford
1261	Barry Cord
1262	Barry Denenberg
1263	Barry Fox
1264	Barry Gifford
1265	Barry Hannah
1266	Barry Krakow
1267	Barry Lopez
1268	Barry Neil Kaufman
1269	Barry Reed
1270	Barry Sears
1271	Barry Sinrod
1272	Barry Strauss
1273	Barry Unsworth
1274	Barry Yourgrau
1275	Barry Z. Posner
1276	Bart Davis
1277	Barthe DeClements
1278	Barthe Declements
1279	Bartholomew Gill
1280	Bartolome De Las Casas
1281	Bash Dibra
1282	Basil Creighton
1283	Basillo Losada
1284	Bathroom Readers' Institute
1285	Batya Gur
1286	Baxter Phillips
1287	Bay Matthews
1288	Baz Luhrmann
1289	Bea Reiter
1290	Beardstown Ladies Investment Club
1291	Beate Klarsfeld
1292	Beatles
1293	Beatrice A. Ojakangas
1294	Beatrice Bruteau
1295	Beatrice Culleton Mosionier
1296	Beatrice Gormley
1297	Beatrice Sparks
1298	Beatrix Potter
1299	Beaumarchais
1300	Bebe Faas Rice
1301	Bebe Moore Campbell
1302	Beck Underwood
1303	Beck Weathers
1304	Becky A. Bailey
1305	Becky Gold
1306	Bee Willey
1307	Beecher
1308	Bel Kaufman
1309	Bell Hooks
1310	Bella Abzug
1311	Bella Bathurst
1312	Belle Yang
1313	Bellow
1314	Belmont
1315	Belva Plain
1316	Ben Bova
1317	Ben Bradlee
1318	Ben Bycel
1319	Ben Carson  M.D.
1320	Ben Cohen
1321	Ben Dimagmaliw
1322	Ben Edlund
1323	Ben Elton
1324	Ben Hamper
1325	Ben Jeapes
1326	Ben Jonson
1327	Ben M. Baglio
1328	Ben Macintyre
1329	Ben Mezrich
1330	Ben Rehder
1331	Ben Rice
1332	Ben Salama
1333	Ben Schott
1334	Ben Sherwood
1335	Ben Starnes
1336	Ben Young
1337	Benedict Cosgrove
1338	Benedict Freedman
1339	Benedict J. Groeschel
1340	Benita Eisler
1341	Benjamin Anastas
1342	Benjamin DeMott
1343	Benjamin Franklin
1344	Benjamin Hoff
1345	Benjamin Spock
1346	Benjamin Spock M.D.
1347	Benjamin Von Stuckrad-
1348	Benjamin Von Stuckrad-Barre
1349	Benjamin Zander
1350	Benjamin Zephaniah
1351	Benny Hinn
1352	Benoîte Groult
1353	Benrei Huang
1354	Bentley  Little
1355	Bentley Little
1356	Beppe Severgnini
1357	Berke Breathed
1358	Berlin
1359	Berlitz Guides
1360	Bernadine Healy
1361	Bernard Cornwell
1362	Bernard E. Rollin
1363	Bernard Evslin
1364	Bernard Gagnebin
1365	Bernard Glassman
1366	Bernard King
1367	Bernard Levin
1368	Bernard Lewis
1369	Bernard Lorthol
1370	Bernard Lortholary
1371	Bernard MacLaverty
1372	Bernard Malamud
1373	Bernard P. Chamberlain
1374	Bernard Peterson
1375	Bernard Shaw
1376	Bernard Suchecky
1377	Bernard Werber
1378	Bernd Heinrich
1379	Bernhard Robben
1380	Bernhard Schlink
1381	Bernhard Straub
1382	Bernhard W. Anderson
1383	Bernice Carton
1384	Bernice Johnson Reagon
1385	Bernie S. Siegel
1386	Bernie S. Siegel M.D.
1387	Berniece Rabe
1388	Bert Archer
1389	Bert Stern
1390	Bertel Bruun
1391	Bertice Berry
1392	Bertolt Brecht
1393	Bertram Fields
1394	Bertrand R. Brinley
1395	Bertrand Russell
1396	Bertrice Small
1397	Beryl Bainbridge
1398	Beryl Markham
1399	Beryl Peters
1400	Besnier J.-M.
1401	Beth Gutcheon
1402	Beth Henderson
1403	Beth Hilgartner
1404	Beth Kephart
1405	Beth Krush
1406	Beth Nimmo
1407	Beth Peck
1408	Beth Saulnier
1409	Beth Scott
1410	Beth Teitelman
1411	Beth Wilson Saavedra
1412	Beth Yahp
1413	Bethany Buck
1414	Betina Krahn
1415	Betsy Byars
1416	Betsy Carter
1417	Betsy Haynes
1418	Betsy Howie
1419	Betsy Lewin
1420	Betsy Reed
1421	Betsy Schmitt
1422	Betsy Taylor
1423	Betsy Thornton
1424	Betsy Wing
1425	Betsy Wyckoff
1426	Bett Williams
1427	Bette Bao Lord
1428	Bette Ford
1429	Bette Greene
1430	Bette Hagman
1431	Bette Lord
1432	Better Homes &amp; Gardens
1433	Better Homes And Gardens Books
1434	Bettie B. Youngs
1435	Bettina Abarbanell
1436	Bettine Von Arnim
1437	Betty Baker
1438	Betty Bethards
1439	Betty Crocker
1440	Betty Crocker Editors
1441	Betty Edwards
1442	Betty Friedan
1443	Betty Groff
1444	Betty J. Eadie
1445	Betty J. Kovacs
1446	Betty Lumsden Milne
1447	Betty MacDonald
1448	Betty Macdonald
1449	Betty Mahmoody
1450	Betty Miller
1451	Betty Mindlin
1452	Betty Neels
1453	Betty Radice
1454	Betty Ren Wright
1455	Betty Shepard
1456	Betty Smith
1457	Betty White
1458	Betty Wind
1459	Betty; Salter
1460	BettyClare Moffatt
1461	Bevarly
1462	Beve
1463	Beverley Birch
1464	Beverley Harper
1465	Beverley Naidoo
1466	Beverley Piper
1467	Beverly Barton
1468	Beverly Bird
1469	Beverly Brandt
1470	Beverly Byrne
1471	Beverly Cleary
1472	Beverly Engel
1473	Beverly Hastings
1474	Beverly Jenkins
1475	Beverly Lewis
1476	Beverly Mills
1477	Beverly S. Martin
1478	Beverly Sommers
1479	Beverly West
1480	Bharati Mukherjee
1481	Bi
1482	Biederman
1483	Bil Keane
1484	Bill Adler  Jr.
1485	Bill Amend
1486	Bill Barnes
1487	Bill Basso
1488	Bill Bradley
1489	Bill Brittain
1490	Bill Bryson
1491	Bill Buchanan
1492	Bill Buford
1493	Bill Chalker
1494	Bill Cleaver
1495	Bill Cosby
1496	Bill Crider
1497	Bill Cullen
1498	Bill Dahl
1499	Bill Deckard
1500	Bill Dodge
1501	Bill Drummond
1502	Bill Dworkin
1503	Bill Fawcett
1504	Bill Fitzhugh
1505	Bill Gates
1506	Bill Glassco
1507	Bill Goldberg
1508	Bill Granger
1509	Bill Grossman
1510	Bill H. Gates
1511	Bill Hand
1512	Bill Henning
1513	Bill Hinds
1514	Bill Hybels
1515	Bill Langley
1516	Bill Lawren
1517	Bill Lee
1518	Bill Lessard
1519	Bill Lorencz
1520	Bill Lyon
1521	Bill Maher
1522	Bill Martin Jr.
1523	Bill Mauldin
1524	Bill McCartney
1525	Bill McCay
1526	Bill McKibben
1527	Bill Milne
1528	Bill Montalbano
1529	Bill Moyers
1530	Bill Murphy
1531	Bill Myers
1532	Bill Nye
1533	Bill O'Reilly
1534	Bill Peet
1535	Bill Phillips
1536	Bill Pogue
1537	Bill Pronzini
1538	Bill Quinn
1539	Bill Ransom
1540	Bill Reynolds
1541	Bill Richardson
1542	Bill Robison
1543	Bill Roorbach
1544	Bill Sanderson
1545	Bill Scheller
1546	Bill Schmidt
1547	Bill Schultheis
1548	Bill Shoemaker
1549	Bill Slavicsek
1550	Bill Thomas
1551	Bill Wallace
1552	Bill Wassmuth
1553	Bill Watterson
1554	Bill Younghusband
1555	Bill Zehme
1556	Billie Fitzpatrick
1557	Billie Green
1558	Billie Letts
1559	Billie Livingston
1560	Billy Bob Thornton
1561	Billy Graham
1562	Billy Sprague
1563	Billy Wade Roebuck
1564	Binnie Kirshenbaum
1565	Birgit H. Hölscher
1566	Birgit Herrmann
1567	Birgit Schönberger
1568	Birgit Vanderbeke
1569	Birnbach
1570	Bishop Fulton Sheen
1571	Bittinger
1572	Bjarne Reuter
1573	Bjorn Larsson
1574	Björn  Kjellström
1575	Björn Larsson
1576	Blair Lent
1577	Blake Crouch
1578	Blake Morrison
1579	Blanche Cirker
1580	Blanche D'alpuget
1581	Blanche Fish Wright
1582	Blanche Fisher Wright
1583	Blanche Sims
1584	Blanche Wiesen Cook
1585	Blank Journal
1586	Bliss Broyard
1587	Blockson
1588	Blu Greenberg
1589	Blue Balliett
1590	Blue Mountain Arts
1591	Blume
1592	Bo Fowler
1593	Bo Hampton
1594	Bo Links
1595	Bo Niles
1596	Bo Whaley
1597	Bob
1598	Bob Barnes
1599	Bob Beckstrom
1600	Bob Burns
1601	Bob Carter
1602	Bob Davis
1603	Bob Dolman
1604	Bob Eggleton
1605	Bob Feldgus (Design)
1606	Bob Frissell
1607	Bob Golden
1608	Bob Greene
1609	Bob Herbstman
1610	Bob Keeshan
1611	Bob Krogle
1612	Bob Larson
1613	Bob Leuci
1614	Bob Levis
1615	Bob Nelson
1616	Bob Phillips
1617	Bob Puhala
1618	Bob Randall
1619	Bob Roper
1620	Bob Rosner
1621	Bob Schieffer
1622	Bob Shacochis
1623	Bob Sjogren
1624	Bob Smith
1625	Bob Thiele
1626	Bob Tore
1627	Bob Uecker
1628	Bob Woodward
1629	Bobbie Ann Mason
1630	Bobbie Hinman
1631	Bobbie Kalman
1632	Bobby Hutchinson
1633	Bober R
1634	Bodie Thoene
1635	Bonamy Dobrï¿1/2e
1636	Bonnie Altenhein
1637	Bonnie Angelo
1638	Bonnie Bluh
1639	Bonnie Bryant
1640	Bonnie Burnard
1641	Bonnie Duran
1642	Bonnie Gabriel
1643	Bonnie Hamre
1644	Bonnie K. Winn
1645	Bonnie Klomp Stevens
1646	Bonnie Macdougal
1647	Bonnie Napoli
1648	Bonnie Sharpe
1649	Bonnie Shields
1650	Bonnie Timmons
1651	Bonnie Tucker
1652	Boo King
1653	Boom Corrie Ten
1654	Booth Tarkington
1655	Borin Van Loon
1656	Boris Cyrulnik
1657	Boris Pasternak
1658	Boris Starling
1659	Boris Strugatzki
1660	Boris Vallejo
1661	Boris Vian
1662	Boston T. Party
1663	Boston Teran
1664	Botho Strauß
1665	Boyd Newman
1666	Boze Hadleigh
1667	Brad Densmore
1668	Brad Dimock
1669	Brad Ferguson
1670	Brad Gooch
1671	Brad Meltzer
1672	Brad Newsham
1673	Brad Steiger
1674	Brad Thor
1675	Bradford Telford
1676	Bradley P. Warshauer
1677	Bradley Smith
1678	Bradley Trevor Greive
1679	Brady
1680	Brady Udall
1681	Bram Stoker
1682	Brandon
1683	Brashear
1684	Braun Lilian Jackson
1685	Brauna E. Pouns
1686	Breena Clarke
1687	Brenda Brown
1688	Brenda Clark
1689	Brenda Clark (I
1690	Brenda D. Adderly
1691	Brenda Giuliano
1692	Brenda Jackson
1693	Brenda Joyce
1694	Brenda Maddox
1695	Brenda Mann
1696	Brenda Novak
1697	Brenda Peterson
1698	Brenda Spatt
1699	Brenda Wilkinson
1700	Brendan DuBois
1701	Brendan O'Carroll
1702	Brennan Manning
1703	Bret Easton Ellis
1704	Bret Lott
1705	Breton
1706	Brett Butler
1707	Brett Halliday
1708	Brett Helquist
1709	Brett Simon
1710	Brian
1711	Brian Aldiss
1712	Brian Bond
1713	Brian Buniak
1714	Brian Cole
1715	Brian Daley
1716	Brian Dolan
1717	Brian Doyle
1718	Brian Fawcett
1719	Brian Freemantle
1720	Brian Froud
1721	Brian Gallagher
1722	Brian Greene
1723	Brian Haig
1724	Brian Hall
1725	Brian Harper
1726	Brian Herbert
1727	Brian Heron
1728	Brian Hodge
1729	Brian Hollingsworth
1730	Brian Hooker
1731	Brian Jacques
1732	Brian Johnston
1733	Brian Kaufman
1734	Brian Keene
1735	Brian Kilcommons
1736	Brian L. Weiss
1737	Brian Lee
1738	Brian Lumley
1739	Brian M. Thomsen
1740	Brian MacArthur
1741	Brian Massumi
1742	Brian Masters
1743	Brian Moore
1744	Brian O'Leary
1745	Brian Price T
1746	Brian Priestly
1747	Brian Selznick
1748	Brian Sibley
1749	Brian Stewart
1750	Brian Tracy
1751	Brian Vallee
1752	Brian Vesey-Fitzgerald
1753	Brian W. Aldiss
1754	Brian Wildsmith
1755	Brian Wilson
1756	Brice Matthieussent
1757	Bridget Doherty
1758	Bridget Plass
1759	Bridgette Server
1760	Bright
1761	Brigitta Restorff
1762	Brigitte Aubert
1763	Brigitte Chabrol
1764	Brigitte Walitzek
1765	Brigitte Wolters
1766	Brindley Louise
1767	Brite
1768	Britta Herz
1769	Brittiany A. Koren
1770	Brock Cole
1771	Brock Thoene
1772	Bronwyn Jameson
1773	Bronwyn Williams
1774	Brooke Hastings
1775	Brooke Scudder
1776	Brooke Siler
1777	Brooke Stevens
1778	Brooke Zimmer
1779	Brooks Whitney
1780	Brother Andrew
1781	Brother Lawrence
1782	Brother Yun
1783	Browning
1784	Bruce Alexander
1785	Bruce B. Henderson
1786	Bruce Brooks
1787	Bruce Campbell
1788	Bruce Catton
1789	Bruce Chatwin
1790	Bruce Coville
1791	Bruce D. Arthurs
1792	Bruce Degan
1793	Bruce Ducker
1794	Bruce Fries
1795	Bruce Grant
1796	Bruce H. Edwards
1797	Bruce H. Wilkinson
1798	Bruce Jones
1799	Bruce K. Grant
1800	Bruce Kirkby
1801	Bruce Lancaster
1802	Bruce Lansky
1803	Bruce Larson
1804	Bruce Littlefield
1805	Bruce McCall
1806	Bruce McMillan
1807	Bruce Narramore
1808	Bruce Nicolaysen
1809	Bruce Pandolfini
1810	Bruce Patterson
1811	Bruce Patton
1812	Bruce Porter
1813	Bruce R. Olson
1814	Bruce Reichenbach
1815	Bruce Ritter
1816	Bruce Robinson
1817	Bruce Sterling
1818	Bruce Sundquist
1819	Bruce W. Hozeski
1820	Bruce Wilkinson
1821	Bruce Woods
1822	Bruno Latour
1823	Bruno Lucchesi
1824	Bruno Maddox
1825	Bruno Martin
1826	Bryan
1827	Bryan Appleyard
1828	Bryan Cholfin
1829	Bryan Dray
1830	Bryan Forbes
1831	Bryan Fosten
1832	Bryan Sykes
1833	Bryce Courtenay
1834	Bryce Marshall And Paul Williams
1835	Bryn C. Collins
1836	Bstan-Dzin-Rgya-Mtsho
1837	Bud Gardner
1838	Bud MacFarlane Jr.
1839	Buddy Martin
1840	Buechner
1841	Bunkie Lynn
1842	Bunty Howearth
1843	Burkhart Kroeber
1844	Burstein
1845	Burt Hirschfeld
1846	Burton B. Turkus
1847	Burton Raffel
1848	Burton White
1849	Butch Guice
1850	Buzz Aldrin
1851	Byron Preiss
1852	Béatrice Durand
1853	C
1854	C S Lewis
1855	C. A. Stephens
1856	C. Akiyama
1857	C. B. Andersen
1858	C. Berlitz
1859	C. Bernard Ruffin
1860	C. C. Medina
1861	C. Colston Burrell
1862	C. Dean Andersson
1863	C. E. Pouerman
1864	C. E. Poverman
1865	C. F. MacIntyre
1866	C. F. Payne
1867	C. J. Box
1868	C. J. Carmichael
1869	C. J. Cherryh
1870	C. K. Stead
1871	C. Kalia Westerman
1872	C. M. Kornbluth
1873	C. M. Woodhouse
1874	C. Peterson
1875	C. S Lewis
1876	C. S. Forester
1877	C. S. Lewis
1878	C. W. Metcalf
1879	C. Whitefeather Daniels
1880	C.David Heymann
1881	C.E. Crimmins
1882	C.G. Jung
1883	C.J. Anders
1884	C.J. Beck
1885	C.J. Carella
1886	C.J. McKnight
1887	C.K. Stead
1888	C.S. Friedman
1889	C.S. Lewis
1890	CHRISTOPHER FOWLER
1891	CLAMP
1892	Caeia March
1893	Caela Farren
1894	Caesar Rymarowicz
1895	Cafi Cohen
1896	Caiseal Mor
1897	Cait London
1898	Caitlin Matthews
1899	Caitlin R. Kiernan
1900	Cal Thomas
1901	Caleb Carr
1902	Calvin Miller
1903	Calvin S. B
1904	Calvin S. Hall
1905	Calvin Tomkins
1906	Calvin Trillin
1907	Camara Laye
1908	Cameron Abbott
1909	Cameron Dokey
1910	Cameron Hawley
1911	Cameron Judd
1912	Cameron Tuttle
1913	Cameron West
1914	Camilla T. Crespi
1915	Camille Cauti
1916	Camille Geraldi
1917	Camille Laurens
1918	Camille Minichino
1919	Camille Paglia
1920	Camilo Jose Cela
1921	Campbell
1922	Campbell Soup Company
1923	Candace Bahouth
1924	Candace Bushnell
1925	Candace Camp
1926	Candace Gingrich
1927	Candace Ord Manroe
1928	Candice Bergen
1929	Candice F. Ransom
1930	Candice Proctor
1931	Candida Fraze
1932	Candy Dawson Boyd
1933	Car
1934	Cara Black
1935	Cara Saylor Polk
1936	Cara Wilson
1937	Carellin Brooks
1938	Caren Lissner
1939	Carey
1940	Carin Rafferty
1941	Carina Klein
1942	Carina Von Enzenberg
1943	Carl
1944	Carl Amery
1945	Carl Bernstein
1946	Carl Deuker
1947	Carl Djerassi
1948	Carl E Bain
1949	Carl Friedrich Von Weizsäcker
1950	Carl G. Jung
1951	Carl Hausman
1952	Carl Hiaasen
1953	Carl Jensen
1954	Carl Lombard
1955	Carl Norac
1956	Carl Payne Tobey
1957	Carl R. Rogers
1958	Carl Sagan
1959	Carl Sargent
1960	Carl Seelig
1961	Carl Stiner
1962	Carl Von Clausewitz
1963	Carl Weissner
1964	Carla Cook
1965	Carla Damron
1966	Carla Dijs
1967	Carla Jablonski
1968	Carla Neggers
1969	Carla Norton
1970	Carla Stevens
1971	Carla Wills-Brandon
1972	Carlene Thompson
1973	Carlo A. Michelini
1974	Carlo D'Este
1975	Carlo Fruttero
1976	Carlos Castaneda
1977	Carlos Casteneda
1978	Carlos Castillo
1979	Carlos Collodi
1980	Carlos De Abreu
1981	Carlos Fuentes
1982	Carlos Ruiz Zafon
1983	Carlos Valles
1984	Carlton Smith
1985	Carly Bishop
1986	Carly Phillips
1987	Carmen Carter
1988	Carmen Posadas
1989	Carmen Renee Ber
1990	Carmen Renee Berry
1991	Caro
1992	Carol &amp; Thomas
1993	Carol Adrienne
1994	Carol Akiyama
1995	Carol Ann Duffy
1996	Carol Ann Lee
1997	Carol Anne O'Marie
1998	Carol Anshaw
1999	Carol Beckwith
2000	Carol Bly
2001	Carol Bowman
2002	Carol Brown Janeway
2003	Carol Burris
2004	Carol Cartaino
2005	Carol Cirulli Lanham
2006	Carol Copple
2007	Carol Devine Carson
2008	Carol Drinkwater
2009	Carol Ellis
2010	Carol Emshwiller
2011	Carol Fenner
2012	Carol Frieberg
2013	Carol Gardner
2014	Carol Gilligan
2015	Carol Gino
2016	Carol Goodman
2017	Carol Grace
2018	Carol Greene
2019	Carol Guess
2020	Carol H. Munter
2021	Carol Hart
2022	Carol Henderson
2023	Carol Higgins Clark
2024	Carol Highsmith
2025	Carol Hill
2026	Carol Himsel Daly
2027	Carol Hymowitz
2028	Carol J. Farley
2029	Carol K. Mack
2030	Carol Keeffe
2031	Carol Kruckeberg
2032	Carol M. Allen
2033	Carol Matas
2034	Carol Matthews
2035	Carol McD. Wallace
2036	Carol Muske-Dukes
2037	Carol Norris
2038	Carol North
2039	Carol O'Connell
2040	Carol Off
2041	Carol Pulin
2042	Carol Ryrie Brink
2043	Carol Saline
2044	Carol Shields
2045	Carol Smith
2046	Carol Sonenklar
2047	Carol Thompson
2048	Carol Travilla
2049	Carol Umberger
2050	Carol Wallace
2051	Carola Salisbury
2052	Carole Bellacera
2053	Carole Berry
2054	Carole Bloom
2055	Carole C. Carlson
2056	Carole Halston
2057	Carole Honeychurch
2058	Carole Howey
2059	Carole Klein
2060	Carole L. Glickfeld
2061	Carole Lewis
2062	Carole Matthews
2063	Carole Mortimer
2064	Carole Nelson Douglas
2065	Carole Thomerson
2066	Carole Wilbourn
2067	Carolee Brockman
2068	Carolina Maria De Jesus
2069	Caroline B Cooney
2070	Caroline B. Cooney
2071	Caroline Burnes
2072	Caroline Cross
2073	Caroline Einhäupl
2074	Caroline G. Mercer
2075	Caroline Gordon
2076	Caroline Graham
2077	Caroline Hamilton
2078	Caroline Harvey
2079	Caroline Hebard
2080	Caroline Hwang
2081	Caroline Knapp
2082	Caroline Leavitt
2083	Caroline Liou
2084	Caroline MacDonald
2085	Caroline Myss
2086	Caroline Naifeh
2087	Caroline Rivolier
2088	Caroline Roe
2089	Caroline Schrodes
2090	Caroline Sharp
2091	Caroline Spector
2092	Caroline Sutton
2093	Carolly Erickson
2094	Carolyn Bucha
2095	Carolyn Chute
2096	Carolyn Clowes
2097	Carolyn Coman
2098	Carolyn Davidson
2099	Carolyn Ewing
2100	Carolyn G. Hart
2101	Carolyn G. Heilbrun
2102	Carolyn Greene
2103	Carolyn Hart
2104	Carolyn Hougan
2105	Carolyn J. Margolis
2106	Carolyn Keene
2107	Carolyn Mackler
2108	Carolyn McVickar Edwards
2109	Carolyn Meyer
2110	Carolyn Parkhurst
2111	Carolyn Porter
2112	Carolyn See
2113	Carolyn Wheat
2114	Carolyn Wyman
2115	Carolyn Zane
2116	Carolyne Aarsen
2117	Carr Clifton
2118	Carri Garrison
2119	Carrie A. Bebris
2120	Carrie Alexander
2121	Carrie Fisher
2122	Carrie Floyd
2123	Carrie Weaver
2124	Carroll
2125	Carroll Ferguson Hunt
2126	Carroll O'connor
2127	Carson McCullers
2128	Carson Mccullers
2129	Carter
2130	Carter Brown
2131	Cary F. Baynes
2132	Cary O. Yager
2133	Cary Wolinsky
2134	Caryl Phillips
2135	Caryle Hirshberg
2136	Casey Claybourne
2137	Casey Hampton
2138	Casey Makela
2139	Cassandra King
2140	Cassie Edwards
2141	Cate Tiernan
2142	Cathal Poirteir
2143	Catharina Day
2144	Catharine O'Neill
2145	Catharine Sutke
2146	Catherine A. Liszt
2147	Catherine Aird
2148	Catherine Anderson
2149	Catherine Archer
2150	Catherine Clark
2151	Catherine Clement
2152	Catherine Clinton
2153	Catherine Cookson
2154	Catherine Coulter
2155	Catherine Crier
2156	Catherine Crowe
2157	Catherine Daly-Weir
2158	Catherine De Hueck Doherty
2159	Catherine Gaskin
2160	Catherine George
2161	Catherine Gildiner
2162	Catherine Hart
2163	Catherine Hyde
2164	Catherine Jones
2165	Catherine Kidwell
2166	Catherine Knox
2167	Catherine Landis
2168	Catherine Lanigan
2169	Catherine Lim
2170	Catherine Mann
2171	Catherine Marshall
2172	Catherine Millet
2173	Catherine Mills
2174	Catherine Ryan Hyde
2175	Catherine Simmons Niven
2176	Catherine Spencer
2177	Catherine Walter
2178	Catherine Wells
2179	Catherine Whitney
2180	Cathi Hanauer
2181	Cathie Pelletier
2182	Cathleen Medwick
2183	Cathleen Miller
2184	Cathleen Schine
2185	Cathleen Toelke
2186	Catholic Church
2187	Cathy Ann Johnson
2188	Cathy Barash
2189	Cathy Cash Spellman
2190	Cathy Gillen Thacker
2191	Cathy Guisewite
2192	Cathy Hopkins
2193	Cathy Kelly
2194	Cathy Maxwell
2195	Cathy Song
2196	Cathy Thacker
2197	Cathy West
2198	Cathy Yardley
2199	Catullus
2200	Cay Rademacher
2201	Cay Van Ash
2202	Cecelia Ahern
2203	Cecil Adams
2204	Cecil Foster
2205	Cecile Pineda
2206	Cecilia Fitzsimons
2207	Cecilia Tan
2208	Cecily Von Ziegesar
2209	Cedric Read
2210	Cees Nooteboom
2211	Ceil Cleveland
2212	Celeste Bradley
2213	Celeste De Blasis
2214	Celeste Hamilton
2215	Celia Barker Lottridge
2216	Celia Brooks Brown
2217	Celia Fremlin
2218	Celia Rees
2219	Celia Rivenbark
2220	Celia Stendler Lavatelli
2221	Celina Spiegel
2222	Celine Bastian
2223	Chad Walsh
2224	Chaim Potok
2225	Champion/Jeanne
2226	Chandler S Robbins
2227	Chandler S. Robbins
2228	Chang Sheng-Tai
2229	Chang-rae Lee
2230	Chari Sue
2231	Charlaine Harris
2232	Charlene Altem
2233	Charlene Sands
2234	Charlene Spretnak
2235	Charles
2236	Charles  Dickens
2237	Charles &amp; Martin H. Greenberg (eds.); Poul And
2238	Charles A. Eastman
2239	Charles A. Kroloff
2240	Charles A. Lindbergh
2241	Charles Archer
2242	Charles Barkley
2243	Charles Barry Townsend
2244	Charles Baudelaire
2245	Charles Baxter
2246	Charles Berlitz
2247	Charles Borkhuis
2248	Charles Bosworth Jr.
2249	Charles Bukowski
2250	Charles Busch
2251	Charles Caldwell Ryrie
2252	Charles Causely
2253	Charles D. Hayes
2254	Charles Darwin
2255	Charles De Lint
2256	Charles Dickens
2257	Charles Dickenson
2258	Charles Dickinson
2259	Charles E. Funk
2260	Charles E. Rosenberg
2261	Charles E. Silberman
2262	Charles E. Wilbour
2263	Charles Frazier
2264	Charles Frederick Main
2265	Charles G. Waugh
2266	Charles Grant
2267	Charles H. Buck
2268	Charles H. Goren
2269	Charles H. Patterson
2270	Charles Harrington Elster
2271	Charles Hemming
2272	Charles Hickey
2273	Charles Higham
2274	Charles Higson
2275	Charles Hunter
2276	Charles Ingrid
2277	Charles J.
2278	Charles J. Keating
2279	Charles J. Sykes
2280	Charles Johnson
2281	Charles Juliet
2282	Charles King
2283	Charles Kingsley
2284	Charles Knief
2285	Charles Kuralt
2286	Charles L Squire
2287	Charles L. Calia
2288	Charles L. Grant
2289	Charles L. Whitfield M.D.
2290	Charles Lamb
2291	Charles Leerhsen
2292	Charles Lewis
2293	Charles Lilly
2294	Charles M. Schulz
2295	Charles M. Sheldon
2296	Charles M. Tatum
2297	Charles Mackay
2298	Charles Merrill Smith
2299	Charles Mignon
2300	Charles Mikolaycak
2301	Charles Noland
2302	Charles Osborne
2303	Charles Osgood
2304	Charles P. Curtis Jr.
2305	Charles Palliser
2306	Charles Perkins
2307	Charles Platt
2308	Charles Portis
2309	Charles Powers
2310	Charles Purdy
2311	Charles R Swindoll
2312	Charles R. Anderson
2313	Charles R. Swindoll
2314	Charles Reichblum
2315	Charles S. Carver
